tau,K_rel_fp64,H_rel_fp64,K_rel_fp32,H_rel_fp32,K_rel_fp16,H_rel_fp16,K_rel_fp8-e5m2,H_rel_fp8-e5m2,K_rel_fp8-e4m3,H_rel_fp8-e4m3
0.10478624723692254,1.4933351260189683e-15,1.8165967708958573e-14,4.186905208684604e-07,5.578068617159027e-06,0.002340812641477181,0.028256077468626746,1.586685968107038,20.249933871400074,0.15932706036521269,2.460932953658755
0.10667204759144167,6.88231751863546e-16,9.192041714931365e-15,1.559104228783346e-07,1.6531030324837762e-06,0.0024001886520727796,0.032444074007672165,1.582933551031008,20.22937212417382,0.16054659591492243,2.4595193335369503
0.10857264206571071,1.7180626695199056e-15,2.1898098112245906e-14,2.8671480763130178e-08,7.018743620748621e-07,0.002445190918979383,0.02522328454142397,1.579155466083002,20.20865946202865,0.16177447352302426,2.45809533801447
0.1104879591732501,9.149488076252049e-16,1.1173510487361518e-14,5.683751614490851e-07,7.459302597539271e-06,0.00146986696608263,0.016455589188402196,1.57535194317747,20.187796912548066,0.1630106184673222,2.4566610377376796
0.11241792687382207,1e-18,1.2924918946711873e-15,2.3958211029380964e-07,3.062850980195759e-06,0.0004832502188431413,0.0010889553070566277,1.571523213413894,20.166785509892893,0.16425495564048445,2.4552165038051363
0.11436247257614018,1e-18,1.2911998650389324e-15,3.5238524693325323e-07,4.609160168146112e-06,0.0005145836826458479,0.009831268718552296,1.567669509054116,20.14562629472789,0.2296991472837652,3.378882958156888
0.11632152314060068,3.4156558428305447e-16,4.5732778245032815e-15,4.846718376760763e-07,5.800654311029957e-06,0.003984586389973494,0.04951151951396688,1.563791063499583,20.124320314148445,0.23086268095012505,3.3764860353417
0.11829500488203248,9.094549509102407e-16,1.0308711876912789e-14,2.9788855212103504e-07,3.1641474805060765e-06,0.0029561623446536602,0.03041350691437857,1.0479104890148063,13.77200803512453,0.23203356661944766,3.3740727199307283
0.12028284357246916,2.270149302295139e-16,1.2872702628574446e-15,2.539621428567986e-07,2.990036632853917e-06,0.001417488530024868,0.019580087412406473,1.044768710378356,13.756890593785219,0.23321173360811656,3.371643131144053
0.12228496444394071,4.533279760991246e-16,5.611386647549178e-15,3.334824294886944e-07,4.238680326925943e-06,0.00013060188020092594,0.007178785163614089,1.0416077042366385,13.74167264204498,0.403605296662689,4.7913713950891
0.12430129219128605,9.052437292097247e-16,9.692940570971843e-15,6.271239375855676e-07,6.801664276564854e-06,0.0021856787470056296,0.02567329440276332,1.038427660774197,13.726354930355283,0.40141901678226044,4.7853537226395755
0.12633175097498478,5.648894604846309e-16,7.349590043263235e-15,4.825791314763262e-07,5.661909623363938e-06,0.0017141607242409562,0.022048999759596594,1.0352287709952832,13.710938213407205,0.39921978005925723,4.779297155267117
0.12837626442401046,2.255985650185021e-16,3.2630394497697315e-15,5.838411938148856e-07,6.209137872995198e-06,0.0008616673377799741,0.005680765026796537,1.0320112267052894,13.695423250078191,0.3970077183598866,4.773201991102146
0.1304347556387026,5.630982403948355e-16,5.704252382868197e-15,1.5938728659379834e-07,1.8104173227717048e-06,0.0034434219652913814,0.03848058423741171,1.0287752204921305,13.679810803378556,0.3947829640883397,4.767068529898719
0.1325071471936597,8.995119963140288e-16,8.605366589066978e-15,4.8354565470110296e-08,4.0762797138291046e-07,0.00039767411289676294,0.003963152905306507,1.0255209457075753,13.664101640397835,0.39254565017395815,4.760897073013435
0.13459336114065035,3.3677204299396076e-16,4.530372622742999e-15,5.776391358267974e-07,5.792439810359372e-06,0.0027311766081487884,0.027403889730612082,1.0222485964485364,13.648296532250678,0.13751483550230173,1.877343961692097
0.1366933190115463,3.3622410981009773e-16,3.94526849790191e-15,5.7398546874203836e-08,6.249047798803633e-07,0.00037901138484041,0.004841912132243377,1.0189583675383105,13.632396254022726,0.13566408174029965,1.8742206927544645
0.13880694182127312,2.2378215441907012e-16,1.50683608924822e-15,5.012697377261882e-08,1.1663187289265294e-06,0.0030010203045004037,0.03039914152728202,1.0156504545077818,13.616401584715968,0.13380338066062739,1.8710788827120648
0.1409341500707808,1.1170648037553902e-16,6.946973143023447e-16,3.1176476586771903e-07,3.365618910918497e-06,0.0007155373596725076,0.009060766748051362,0.5092437901824415,4.214397609712206,0.13193284263683114,1.8679186853417136
0.1430748637500351,3.3456277109282464e-16,3.585291575149024e-15,6.81619982918518e-07,6.7751157382599526e-06,0.0010578613514401558,0.010695825109857502,0.5067367712256855,4.20861864575991,0.13005257841926415,1.8647402551679504
