alpha,type,delta,D_true,D_stable,D_raw32,rel_stable,rel_raw32,rel_gap32
1.5,II,2.6101572156825386e-06,0.5661607368954616,0.5660086157363574,1.5253610987549768,0.0002686889944689385,1.6942191489987164,1.6944878379931854
1.5,II,3.162277660168379e-06,0.5661607368954616,0.5659992128561292,1.3357005021996795,0.00028529714055793785,1.3592248899561346,1.3595101870966924
1.5,II,3.831186849557285e-06,0.5661607368954616,0.5659787710990213,1.163669226116596,0.00032140306556433494,1.055368997323212,1.0556904003887766
1.5,II,4.641588833612782e-06,0.5661607368954616,0.5659595849076278,1.0304215250829818,0.0003552913063821703,0.8200158681672114,0.8203711594735936
1.5,II,5.623413251903491e-06,0.5661607368954616,0.5659449583357894,0.9356700285259917,0.0003811259693765996,0.652657924773681,0.6530390507430577
1.5,II,6.8129206905796085e-06,0.5661607368954616,0.565917253506662,0.8258209158987821,0.000430060533930324,0.4586333210373528,0.4590633815712831
1.5,II,8.25404185268019e-06,0.5661607368954616,0.5658983784263029,0.7509815454199377,0.00046339926466364704,0.32644582444543857,0.3269092237101022
1.5,II,1e-05,0.5661607368954616,0.5658666022197254,0.7039521168188774,0.0005195250333838613,0.24337855125559177,0.24389807628897564
1.5,II,1.2115276586285876e-05,0.5661607368954616,0.5658393541059055,0.6699647636578602,0.0005676529095226201,0.18334727224570033,0.18391492515522295
1.5,II,1.4677992676220675e-05,0.5661607368954616,0.5658067161154848,0.6413486808021621,0.0006253008322655616,0.1328031758595501,0.13342847669181568
1.5,II,1.778279410038923e-05,0.5661607368954616,0.5657694524705649,0.6230445356690439,0.0006911189692213231,0.1004728782244848,0.10116399719370613
1.5,II,2.1544346900318823e-05,0.5661607368954616,0.5657304132971462,0.6092436837984859,0.0007600731917142185,0.07609667024822192,0.07685674343993615
1.5,II,2.6101572156825332e-05,0.5661607368954616,0.5656877462536385,0.5978671885666693,0.0008354352589280519,0.05600256182558644,0.056837997084514494
1.5,II,3.1622776601683795e-05,0.5661607368954616,0.5656402908997462,0.5895895554576631,0.0009192548366552173,0.04138192042541351,0.04230117526206873
1.5,II,3.831186849557285e-05,0.5661607368954616,0.5655875765288015,0.5838129985135084,0.0010123633260106114,0.03117888696210697,0.03219125028811758
1.5,II,4.641588833612772e-05,0.5661607368954616,0.5655297116595102,0.5797138016383419,0.0011145690522654577,0.023938545822160574,0.025053114874426033
1.5,II,5.623413251903491e-05,0.5661607368954616,0.565467224996869,0.5759923800492707,0.0012249381728509606,0.017365462691250486,0.018590400864101447
1.5,II,6.812920690579608e-05,0.5661607368954616,0.5653969241069867,0.5731889756758773,0.0013491094289994196,0.012413857624523723,0.013762967053523143
1.5,II,8.254041852680174e-05,0.5661607368954616,0.565320581436345,0.570921525825253,0.0014839521788876232,0.008408899839817793,0.009892852018705416
1.5,II,0.0001,0.5661607368954616,0.565235187890052,0.5692643416910506,0.0016347813352174227,0.005481843924055039,0.007116625259272462
1.5,II,0.00012115276586285876,0.5661607368954616,0.5651420150502283,0.5680403158746123,0.0017993509242966617,0.0033198681163539453,0.0051192190406506065
1.5,II,0.0001467799267622069,0.5661607368954616,0.5650396302970677,0.5671706222111962,0.0019801913579198522,0.001783743113788209,0.003763934471708061
1.5,II,0.00017782794100389227,0.5661607368954616,0.5649277560217256,0.5665036593439444,0.0021777929718282203,0.0006056980396824884,0.002783491011510709
1.5,II,0.00021544346900318823,0.5661607368954616,0.5648025146820779,0.5659429528156451,0.0023990046021763658,0.0003846682852130622,0.0020143363169633035
1.5,II,0.0002610157215682536,0.5661607368954616,0.5646658761278153,0.5655165164254106,0.002640346937238064,0.0011378755679591287,0.0015024713692789354
1.5,II,0.00031622776601683794,0.5661607368954616,0.5645153267101918,0.5651478994581035,0.0029062597916847143,0.0017889573955834966,0.0011173023961012177
1.5,II,0.00038311868495572853,0.5661607368954616,0.5643501735907536,0.5648358819801135,0.0031979669141952343,0.0023400685159006345,0.0008578983982945996
1.5,II,0.00046415888336127773,0.5661607368954616,0.5641674245194911,0.5645271346935568,0.0035207534646448137,0.0028854035531724427,0.000635349911472371
1.5,II,0.0005623413251903491,0.5661607368954616,0.5639668922659424,0.5642303741736326,0.0038749501449873514,0.003409566570112464,0.00046538357487488764
1.5,II,0.0006812920690579609,0.5661607368954616,0.5637457752322697,0.5639485946981584,0.00426550536943699,0.003907268825163545,0.0003582365442734449
1.5,II,0.0008254041852680181,0.5661607368954616,0.563502574956323,0.5636647814341845,0.004695065845990318,0.004408563325962298,0.0002865025200280202
1.5,II,0.001,0.5661607368954616,0.563235193711074,0.5633659877521111,0.005167336753922291,0.0049363174823381884,0.00023101927158410168
1.5,II,0.0012115276586285877,0.5661607368954616,0.5629406341838189,0.5630437201765335,0.0056876121952577595,0.005505533174236536,0.00018207902102122318
1.5,II,0.0014677992676220691,0.5661607368954616,0.5626158810840677,0.5626949223398777,0.006261218025877522,0.006121608811286867,0.00013960921459065475
1.5,II,0.0017782794100389228,0.5661607368954616,0.562259026140255,0.5623190312581169,0.006891524793120811,0.006785538782520891,0.00010598601059992019
1.5,II,0.002154434690031882,0.5661607368954616,0.5618658041850363,0.5619101338941965,0.0075860659889214355,0.007507767183880094,7.829880504134178e-05
1.5,II,0.0026101572156825357,0.5661607368954616,0.5614331224555238,0.5614653335946278,0.008350304307327448,0.008293410324744621,5.689398258282595e-05
1.5,II,0.0031622776601683794,0.5661607368954616,0.5609568088085417,0.5609803550360327,0.009191608933278635,0.009150019635475811,4.1589297802823625e-05
1.5,II,0.003831186849557285,0.5661607368954616,0.560432189091396,0.5604497160691448,0.010118235742517348,0.010087278142304862,3.09576002124862e-05
1.5,II,0.004641588833612777,0.5661607368954616,0.5598547129413884,0.5598679665256266,0.011138221962639515,0.011114812384096714,2.3409578542800678e-05
1.5,II,0.005623413251903491,0.5661607368954616,0.5592189948118179,0.5592289329435004,0.012261079992421807,0.012243526440868619,1.7553551553187945e-05
1.5,II,0.006812920690579608,0.5661607368954616,0.5585188284444009,0.5585263622142927,0.01349777183943392,0.01348446507087711,1.3306768556810115e-05
1.5,II,0.008254041852680182,0.5661607368954616,0.5577479133533197,0.5577536557844783,0.014859425943723258,0.014849283186049753,1.0142757673505695e-05
1.5,II,0.01,0.5661607368954616,0.5568988977579121,0.5569032507934316,0.016359027629391523,0.01635133893740741,7.688691984114925e-06
1.5,II,0.012115276586285877,0.5661607368954616,0.555963714138835,0.5559669915320962,0.018010826417497433,0.01800503761398717,5.7888035102639835e-06
1.5,II,0.014677992676220676,0.5661607368954616,0.5549334355018839,0.5549358916033191,0.01983058990480791,0.019826251734964658,4.338169843251813e-06
1.5,II,0.01778279410038923,0.5661607368954616,0.5537984363592194,0.5538002983015329,0.02183531942541759,0.02183203070864141,3.288716776177975e-06
1.5,II,0.021544346900318822,0.5661607368954616,0.5525474554050206,0.5525488693539863,0.024044905630668394,0.02404240819685933,2.4974338090678102e-06
1.5,II,0.026101572156825334,0.5661607368954616,0.551168445077449,0.5511695220317725,0.02648062792242142,0.026478725716469444,1.9022059519763413e-06
1.5,II,0.03162277660168379,0.5661607368954616,0.5496479684429988,0.549648789900696,0.02916621972588651,0.029164768799243835,1.450926642674156e-06
1.5,II,0.03831186849557285,0.5661607368954616,0.5479705778227084,0.547971204086496,0.0321289660114879,0.03212785985250019,1.1061589877117818e-06
1.5,II,0.046415888336127725,0.5661607368954616,0.5461194127281134,0.5461198883452911,0.035398647170845385,0.035397807096381094,8.40074464296434e-07
1.5,II,0.05623413251903491,0.5661607368954616,0.5440752680305032,0.5440756256568546,0.03900918489343494,0.03900855322414366,6.316692912733579e-07
1.5,II,0.06812920690579609,0.5661607368954616,0.5418164554801774,0.5418167269996863,0.04299888676275206,0.04299840718250006,4.795802520064701e-07
1.5,II,0.08254041852680173,0.5661607368954616,0.5393183057457348,0.5393185118991046,0.0474113257957751,0.04741096167061349,3.641251616102524e-07
1.5,II,0.1,0.5661607368954616,0.5365526378201178,0.536552792996265,0.052296277621969506,0.05229600353700184,2.740849676648913e-07
1.75,I,1e-06,0.40441698083867417,0.39917558625191,0.3990108645922137,0.012960372177979813,0.013367678664850701,0.00040730648687088873
1.75,I,1.2115276586285875e-06,0.40441698083867417,0.39897213931476405,0.39883832065762975,0.013463434479478781,0.013794327254695064,0.0003308927752162829
1.75,I,1.4677992676220705e-06,0.40441698083867417,0.3988042133613638,0.39869590216262185,0.01387866420858664,0.014146484809287742,0.00026782060070110105
1.75,I,1.778279410038923e-06,0.40441698083867417,0.39845950195610563,0.3983754518660272,0.01473103050770519,0.014938860777107195,0.00020783026940200433
1.75,I,2.1544346900318822e-06,0.40441698083867417,0.39811513713570873,0.39805204328157195,0.015582539808038634,0.01573855168965135,0.00015601188161271627
1.75,I,2.6101572156825386e-06,0.40441698083867417,0.39783089697169416,0.39778510044890675,0.016285379148328245,0.01639861999863191,0.00011324085030366216
1.75,I,3.162277660168379e-06,0.40441698083867417,0.3975767734023086,0.39754523793763075,0.016913749324225746,0.016991726922032054,7.797759780630605e-05
1.75,I,3.831186849557285e-06,0.40441698083867417,0.39716390199993334,0.3971439670686592,0.01793465453329752,0.017983947545754185,4.929301245666625e-05
1.75,I,4.641588833612782e-06,0.40441698083867417,0.39682311621643535,0.3968127565584035,0.018777313965627193,0.018802930244178066,2.561627855087303e-05
1.75,I,5.623413251903491e-06,0.40441698083867417,0.396465217184161,0.39646188852810643,0.019662289249138137,0.019670520001584944,8.230752446808116e-06
1.75,I,6.8129206905796085e-06,0.40441698083867417,0.3960510461956116,0.39605216908056584,0.0206864079389382,0.020683631386499892,2.7765524383087053e-06
1.75,I,8.25404185268019e-06,0.40441698083867417,0.3956672696019075,0.3956717586103234,0.02163537054903488,0.021624270598665424,1.1099950369458462e-05
1.75,I,1e-05,0.40441698083867417,0.39521622609241,0.3952225068019806,0.02275066375102203,0.022735133469485323,1.553028153670696e-05
1.75,I,1.2115276586285876e-05,0.40441698083867417,0.39476876318663734,0.3947765358258124,0.023857103210721993,0.023837883841745584,1.9219368976407526e-05
1.75,I,1.4677992676220675e-05,0.40441698083867417,0.3943128503987756,0.3943218690879871,0.024984436654822827,0.02496213618367844,2.2300471144386986e-05
1.75,I,1.778279410038923e-05,0.40441698083867417,0.3937970046297293,0.3938060961158999,0.026259966104591696,0.026237485628742816,2.2480475848879033e-05
1.75,I,2.1544346900318823e-05,0.40441698083867417,0.39327318553405355,0.39328199698210076,0.027555211162278038,0.02753342313540307,2.178802687497159e-05
1.75,I,2.6101572156825332e-05,0.40441698083867417,0.3927279478897464,0.39273625338138834,0.028903417766205582,0.028882880815396268,2.0536950809315187e-05
1.75,I,3.1622776601683795e-05,0.40441698083867417,0.3921548203088652,0.3921624638019528,0.03032058768744044,0.03030168765739788,1.8900030042560103e-05
1.75,I,3.831186849557285e-05,0.40441698083867417,0.3915521876701771,0.39155908741871315,0.03181071462879295,0.03179365365246658,1.7060976326371152e-05
1.75,I,4.641588833612772e-05,0.40441698083867417,0.3909216794368038,0.39092790647566944,0.033369769424330356,0.03335437185409791,1.5397570232448414e-05
1.75,I,5.623413251903491e-05,0.40441698083867417,0.39026695524120175,0.39027263599871237,0.034988702917786225,0.034974656134936416,1.404678284981264e-05
1.75,I,6.812920690579608e-05,0.40441698083867417,0.3895636028390409,0.38956876237684057,0.03672787915292415,0.036715121187645416,1.2757965278734617e-05
1.75,I,8.254041852680174e-05,0.40441698083867417,0.38884119549156737,0.388845885047607,0.038514172463297545,0.03850257661974548,1.1595843552069152e-05
1.75,I,0.0001,0.40441698083867417,0.3880699385379158,0.38807419975026924,0.04042125596916845,0.04041071928907015,1.0536680098301486e-05
1.75,I,0.00012115276586285876,0.40441698083867417,0.3872660890489319,0.3872698829847191,0.0424089308865691,0.04239954963907714,9.38124749196202e-06
1.75,I,0.0001467799267622069,0.40441698083867417,0.38642455035051515,0.38642787831727915,0.044489799737999554,0.04448157068995835,8.2290480412027e-06
1.75,I,0.00017782794100389227,0.40441698083867417,0.3855420948219231,0.38554501485830445,0.046671843446357296,0.0466646230858885,7.220360468801796e-06
1.75,I,0.00021544346900318823,0.40441698083867417,0.38461209337273583,0.38461467141141237,0.0489714537328953,0.048965079028571085,6.374704324212538e-06
1.75,I,0.0002610157215682536,0.40441698083867417,0.3836386255872593,0.38364089760031866,0.05137854302834911,0.05137292503215458,5.61799619453439e-06
1.75,I,0.00031622776601683794,0.40441698083867417,0.3826177857106229,0.38261979433990123,0.05390276907474168,0.05389780234640554,4.966728336144471e-06
1.75,I,0.00038311868495572853,0.40441698083867417,0.3815489658428476,0.3815507335638137,0.056545635023542325,0.0565412639880768,4.371035465524041e-06
1.75,I,0.00046415888336127773,0.40441698083867417,0.38042335474280425,0.38042490759806474,0.05932892838998074,0.059325088651952754,3.8397380279854405e-06
1.75,I,0.0005623413251903491,0.40441698083867417,0.37924489294047187,0.3792462504601176,0.06224290544378424,0.06223954871122832,3.3567325559260086e-06
1.75,I,0.0006812920690579609,0.40441698083867417,0.3780063722089016,0.3780075572086322,0.06530538993442517,0.0653024597910663,2.930143358870822e-06
1.75,I,0.0008254041852680181,0.40441698083867417,0.37670832912678576,0.37670936281316025,0.06851505506625019,0.0685124990747279,2.5559915222965366e-06
1.75,I,0.001,0.40441698083867417,0.3753474846635468,0.3753483849146304,0.0718800088830184,0.07187778283632335,2.226046695065349e-06
1.75,I,0.0012115276586285877,0.40441698083867417,0.3739180457154231,0.3739188322927839,0.07541457596563533,0.07541263099942949,1.9449662058439897e-06
1.75,I,0.0014677992676220691,0.40441698083867417,0.3724184323549634,0.37241911945836614,0.07912266299340998,0.07912096399600065,1.6989974093202837e-06
1.75,I,0.0017782794100389228,0.40441698083867417,0.3708451379561603,0.37084573524463527,0.08301294078426937,0.08301146387181699,1.4769124523865577e-06
1.75,I,0.002154434690031882,0.40441698083867417,0.3691941494269618,0.3691946682124267,0.08709533249238877,0.08709404969396672,1.282798422036765e-06
1.75,I,0.0026101572156825357,0.40441698083867417,0.36746199656549783,0.3674624467926686,0.09137841886989913,0.09137730559525416,1.1132746449807703e-06
1.75,I,0.0031622776601683794,0.40441698083867417,0.3656444866811891,0.36564487961558556,0.09587256716342431,0.09587159555635764,9.716070666715209e-07
1.75,I,0.003831186849557285,0.40441698083867417,0.36373692079236597,0.36373726230164655,0.10058939652322825,0.10058855207480803,8.444484202140847e-07
1.75,I,0.004641588833612777,0.40441698083867417,0.36173491148532555,0.3617352077746978,0.10553975568690303,0.1055390230535412,7.326333618451848e-07
1.75,I,0.005623413251903491,0.40441698083867417,0.3596340005112745,0.3596342594707316,0.11073466854564164,0.11073402821778854,6.4032785310611e-07
1.75,I,0.006812920690579608,0.40441698083867417,0.357428398624248,0.35742862387066615,0.11618845014119311,0.11618789317541571,5.569657774047365e-07
1.75,I,0.008254041852680182,0.40441698083867417,0.3551134870174638,0.35511368319115677,0.12191252137574805,0.12191203629796385,4.85077784196764e-07
1.75,I,0.01,0.40441698083867417,0.3526833514527557,0.3526835228707057,0.12792150635869445,0.12792108249432146,4.23864372968988e-07
1.75,I,0.012115276586285877,0.40441698083867417,0.35013144791272915,0.3501315975001348,0.13423158645160857,0.1342312165675218,3.698840867630464e-07
1.75,I,0.014677992676220676,0.40441698083867417,0.3474516357491207,0.34745176571203396,0.14085794560707998,0.14085762424838483,3.213586951640552e-07
1.75,I,0.01778279410038923,0.40441698083867417,0.34463693875997403,0.34463705120310567,0.14781783384745403,0.14781755580984193,2.780376120851e-07
1.75,I,0.021544346900318822,0.40441698083867417,0.3416796024376033,0.3416797005122344,0.1551304257080575,0.15513018319937036,2.425086871467092e-07
1.75,I,0.026101572156825334,0.40441698083867417,0.33857141111959205,0.3385714967117983,0.162816036019389,0.162815824375936,2.1164345297649665e-07
1.75,I,0.03162277660168379,0.40441698083867417,0.3353037780802727,0.3353038530629754,0.1708958971383336,0.17089571172895104,1.854093825587075e-07
1.75,I,0.03831186849557285,0.40441698083867417,0.3318667023211991,0.33186676607181875,0.17939473848754162,0.17939458085167892,1.5763586271752328e-07
1.75,I,0.046415888336127725,0.40441698083867417,0.3282494754801889,0.3282495320654571,0.18833903858470577,0.18833889866657455,1.399181312217728e-07
1.75,I,0.05623413251903491,0.40441698083867417,0.3244402288290466,0.32444027700769174,0.19775814517919824,0.19775802604808504,1.1913111321153701e-07
1.75,I,0.06812920690579609,0.40441698083867417,0.3204254085285098,0.3204254514097514,0.20768557278674063,0.20768546675449262,1.0603224801339082e-07
1.75,I,0.08254041852680173,0.40441698083867417,0.3161897154368465,0.3161897526196156,0.2181591515244074,0.21815905958274595,9.194166146122895e-08
1.75,I,0.1,0.40441698083867417,0.3117156891124398,0.3117157189584187,0.22922205574551235,0.2292219819454982,7.380001415529675e-08
1.75,II,1e-06,0.40441698083867417,0.39927372204276546,-218.97632490483636,0.012717712261346433,542.4617468601996,542.4490291479382
1.75,II,1.2115276586285875e-06,0.40441698083867417,0.3991263035545155,-153.16436484527935,0.013082233276127356,379.72881729063226,379.7157350573561
1.75,II,1.4677992676220705e-06,0.40441698083867417,0.39902586850763816,-108.32721121153108,0.013330578552502904,268.8601946606783,268.8468640821258
1.75,II,1.778279410038923e-06,0.40441698083867417,0.398621162119707,-73.24296391074206,0.014331294168083361,182.10753845907223,182.09320716490416
1.75,II,2.1544346900318822e-06,0.40441698083867417,0.3982569477092483,-48.14643676250542,0.015231885458051932,120.05147173261624,120.03623984715819
1.75,II,2.6101572156825386e-06,0.40441698083867417,0.3980088113199662,-31.048368471689543,0.015845451161370164,77.77315726778306,77.7573118166217
1.75,II,3.162277660168379e-06,0.40441698083867417,0.3978058757501999,-19.411806858528266,0.0163472490071121,48.999485131094985,48.983137882087874
1.75,II,3.831186849557285e-06,0.40441698083867417,0.3973459131551339,-11.599799012240831,0.017484596390775646,29.682769423245613,29.66528482685484
1.75,II,4.641588833612782e-06,0.40441698083867417,0.39703254428705215,-6.277542271664045,0.01825946214302941,16.522449771139105,16.504190308996076
1.75,II,5.623413251903491e-06,0.40441698083867417,0.39668956563585095,-3.02691473819294,0.01910754386919712,8.484638087935299,8.4655305440661
1.75,II,6.8129206905796085e-06,0.40441698083867417,0.3962733255403898,-1.3415824080397518,0.020136778830098016,4.3173246218731895,4.297187843043092
1.75,II,8.25404185268019e-06,0.40441698083867417,0.3959179114551362,-0.2824176738420557,0.021015609596591864,1.69833287726045,1.6773172676638584
1.75,II,1e-05,0.40441698083867417,0.3954661871812237,0.17939821219292146,0.02213258612160254,0.5564028695805799,0.5342702834589774
1.75,II,1.2115276586285876e-05,0.40441698083867417,0.3950322213856137,0.49650354888451376,0.023205651339363798,0.22770203134119585,0.25090768268055963
1.75,II,1.4677992676220675e-05,0.40441698083867417,0.394604430948751,0.7151352173470876,0.024263446776082616,0.7683115478090223,0.7925749945851049
1.75,II,1.778279410038923e-05,0.40441698083867417,0.3940885801353117,0.7262932083136611,0.02553898869909865,0.7959018605190231,0.8214408492181218
1.75,II,2.1544346900318823e-05,0.40441698083867417,0.3935769942359601,0.6935786116280774,0.02680398478875506,0.7150086284451854,0.7418126132339405
1.75,II,2.6101572156825332e-05,0.40441698083867417,0.39304823043474585,0.6436456606380984,0.028111456596980586,0.5915396512364915,0.6196511078334721
1.75,II,3.1622776601683795e-05,0.40441698083867417,0.39249183451021785,0.5896227201276925,0.029487254228855862,0.457957375837536,0.4874446300663918
1.75,II,3.831186849557285e-05,0.40441698083867417,0.3919058750622723,0.5390684940353657,0.03093615344849393,0.33295217455373205,0.363888328002226
1.75,II,4.641588833612772e-05,0.40441698083867417,0.3912942196649927,0.5010958252886186,0.032448590923327816,0.23905733198802198,0.2715059229113498
1.75,II,5.623413251903491e-05,0.40441698083867417,0.39066405715844027,0.47538670312887465,0.03400679084175269,0.17548650440697244,0.20949329524872515
1.75,II,6.812920690579608e-05,0.40441698083867417,0.38997406638629584,0.4549902514690717,0.03571292783608349,0.12505229262510043,0.1607652204611839
1.75,II,8.254041852680174e-05,0.40441698083867417,0.38927755318284324,0.4396157330892747,0.03743519281617453,0.08703579206196008,0.12447098487813461
1.75,II,0.0001,0.40441698083867417,0.3885234162427525,0.4278349693367668,0.039299943743612904,0.05790555196156386,0.09720549570517677
1.75,II,0.00012115276586285876,0.40441698083867417,0.38774142382099325,0.41715644390011203,0.041233572791872855,0.03150081145212781,0.07273438424400067
1.75,II,0.0001467799267622069,0.40441698083867417,0.38692421953671874,0.4081621362129865,0.043254270049885614,0.009260628390394758,0.05251489844028037
1.75,II,0.00017782794100389227,0.40441698083867417,0.3860675465515915,0.40138273078403197,0.04537256138214052,0.007502776091028155,0.03786978529111236
1.75,II,0.00021544346900318823,0.40441698083867417,0.3851616077633848,0.39638708306783876,0.04761267203804804,0.019855491117566616,0.02775718092048142
1.75,II,0.0002610157215682536,0.40441698083867417,0.3842149945356657,0.3924171873701202,0.049953358192610674,0.029671833867284586,0.020281524325326084
1.75,II,0.00031622776601683794,0.40441698083867417,0.383222734710894,0.38927697837067,0.05240691447680516,0.03743661415157953,0.014970300325225628
1.75,II,0.00038311868495572853,0.40441698083867417,0.38218553991571536,0.38662162283438173,0.05497158125471281,0.04400249951767277,0.01096908173704004
1.75,II,0.00046415888336127773,0.40441698083867417,0.38108996439774007,0.3843336347349841,0.05768060577614438,0.04965999711990704,0.008020608656237344
1.75,II,0.0005623413251903491,0.40441698083867417,0.3799448804734877,0.3822912800804655,0.060512049505034624,0.05471011803788438,0.005801931467150243
1.75,II,0.0006812920690579609,0.40441698083867417,0.37873981850798727,0.38043546530561106,0.06349180065940348,0.059298982657282534,0.004192818002120948
1.75,II,0.0008254041852680181,0.40441698083867417,0.3774779562668404,0.37870008252938403,0.06661200159293018,0.06359005563010435,0.003021945962825833
1.75,II,0.001,0.40441698083867417,0.37615589075251166,0.37703382450687045,0.06988106688189766,0.06771020414379464,0.0021708627381030058
1.75,II,0.0012115276586285877,0.40441698083867417,0.37476595301663446,0.37540073195171797,0.07331795949949933,0.0717483445595749,0.0015696149399244256
1.75,II,0.0014677992676220691,0.40441698083867417,0.3733079776734258,0.37376920371152644,0.07692308839439677,0.07578261690097879,0.001140471493417973
1.75,II,0.0017782794100389228,0.40441698083867417,0.37177853801270955,0.3721094527062379,0.08070492677700991,0.07988667554324096,0.0008182512337689559
1.75,II,0.002154434690031882,0.40441698083867417,0.3701735004009281,0.37041042519703077,0.08467369586393829,0.0840878530152742,0.0005858428486640799
1.75,II,0.0026101572156825357,0.40441698083867417,0.36848981165554456,0.3686590480657047,0.08883694524553433,0.08841847515605099,0.00041847008948334727
1.75,II,0.0031622776601683794,0.40441698083867417,0.36672332716272965,0.36684549399117883,0.09320492328926434,0.09290284193700306,0.0003020813522612958
1.75,II,0.003831186849557285,0.40441698083867417,0.3648691936257586,0.36495658481741866,0.09778963071951613,0.09757353892367007,0.00021609179584605552
1.75,II,0.004641588833612777,0.40441698083867417,0.3629232924175166,0.36298576955965905,0.10260125164652721,0.10244676470581343,0.00015448694071377883
1.75,II,0.005623413251903491,0.40441698083867417,0.3608815916065241,0.36092693377219776,0.10764975580863836,0.10753763844507067,0.00011211736356771
1.75,II,0.006812920690579608,0.40441698083867417,0.35873796119966045,0.3587706113154987,0.11295030081151691,0.11286956702093635,8.073379058055745e-05
1.75,II,0.008254041852680182,0.40441698083867417,0.3564885658514093,0.35651205623613447,0.1185123702963006,0.11845428573052287,5.808456577773143e-05
1.75,II,0.01,0.40441698083867417,0.3541275847435789,0.35414457198956295,0.12435035737323843,0.12430835308857954,4.200428465888567e-05
1.75,II,0.012115276586285877,0.40441698083867417,0.3516484071539775,0.35166069777650705,0.1304806083445506,0.13045021737900792,3.0390965542707184e-05
1.75,II,0.014677992676220676,0.40441698083867417,0.3490454788425723,0.3490543907194117,0.13691685715390395,0.13689482079721857,2.2036356685364435e-05
1.75,II,0.01778279410038923,0.40441698083867417,0.3463121830672645,0.3463186455404508,0.143675464988915,0.1436594852613258,1.5979727589210104e-05
1.75,II,0.021544346900318822,0.40441698083867417,0.34344100586274307,0.34344568295459055,0.15077501159689188,0.15076344657349008,1.156502340179501e-05
1.75,II,0.026101572156825334,0.40441698083867417,0.3404241611982762,0.34042754401651026,0.15823474946005134,0.15822638478103349,8.36467901786066e-06
1.75,II,0.03162277660168379,0.40441698083867417,0.3372538402752415,0.33725628459280843,0.166073987358668,0.1660679433059137,6.0440527542601185e-06
1.75,II,0.03831186849557285,0.40441698083867417,0.3339205149096765,0.33392227214207304,0.17431628558920326,0.17431194048877524,4.3451004280123315e-06
1.75,II,0.046415888336127725,0.40441698083867417,0.3304143154930391,0.3304155874275549,0.18298604868709858,0.18298290358049812,3.145106600444272e-06
1.75,II,0.05623413251903491,0.40441698083867417,0.3267244337209325,0.3267253522309563,0.1921100022966987,0.1921077311012067,2.2711954919822404e-06
1.75,II,0.06812920690579609,0.40441698083867417,0.32283845886147156,0.32283912712098506,0.20171883437739493,0.20171718197518343,1.6524022114932397e-06
1.75,II,0.08254041852680173,0.40441698083867417,0.31874259307799196,0.3187430819851509,0.21184666277615713,0.21184545385768414,1.208918472983891e-06
1.75,II,0.1,0.40441698083867417,0.3144213469270032,0.31442170444363304,0.22253178816833882,0.22253090413862,8.840297188188749e-07
